pred_RR,ref_RR,greenRrFromIbiList,irBaselineRrList,stdIbiMSecList,avgHrFeatureBpmList,irCardiacRespRmsRatioList,irRangeRmsRatioList,irGreenCorrCoefficientList
13.463912963867188,10.901333333333334,8.90207715133531,10.135135135135137,48.07145296021937,70.2723465401205,0.0753143807397913,4.553335488330694,0.8358682287715743
15.766018867492676,11.382666666666667,11.538461538461538,10.638297872340424,44.30941093489602,69.77347807278949,0.1347947655936929,3.709242005827304,0.7189114966736941
13.759543418884276,11.509333333333334,11.538461538461538,13.157894736842104,49.242295236289934,71.04730610082858,0.2486936248999611,6.475381247772612,0.1278160660956742
14.514423370361328,6.386666666666667,12.875536480686696,18.75,49.81612165987652,65.20463866044719,0.1184582941915027,3.743102160915649,0.7440538986570042
15.585545539855955,7.277333333333333,13.100436681222709,13.27433628318584,64.90822793689117,67.712848603208,0.1662174605313101,4.210362526183076,0.7675489241131376
12.949983596801758,8.126666666666667,13.157894736842104,11.984021304926763,55.70402656569309,68.55687250971755,0.1533313748327139,4.466431188039277,0.7274496317121847
13.977404594421388,8.084,13.513513513513514,11.210762331838565,66.7106590731342,67.68844488108992,0.0835512500643134,4.085300151265714,0.8540138230606468
15.054876327514648,7.396,13.513513513513514,11.40684410646388,54.44646171528255,65.62061253434393,0.1840438904662517,7.564737234085999,0.6283734871204246
14.250948905944824,7.213333333333333,12.93103448275862,11.335012594458435,63.64679109285792,66.78113835128252,0.2254036733971769,7.327899548600439,0.5961555992054912
17.354589462280273,7.656,12.82051282051282,22.727272727272727,62.10847917183329,70.57825122203427,0.2556432782357635,6.743784072238992,0.4238032247846156
16.85196304321289,8.369333333333334,9.404388714733544,20.83333333333333,48.7919960875227,71.22674135928197,0.3225649662596771,6.855831000595942,0.12288345073668
15.61270236968994,9.036,9.404388714733544,20.83333333333333,50.45030632150662,71.86190944175942,0.2618219739423739,6.095056479437325,0.2411881932500802
15.96047306060791,10.248,11.278195488721805,15.718562874251496,57.68533579719388,67.90340777333742,0.1325751483100474,4.427756918484666,0.879727012280453
13.984034538269045,10.66,11.538461538461538,11.87782805429864,52.968720496683446,69.28496820319967,0.2155552874838122,4.497496380826982,0.7909014401892382
13.330073356628418,9.137333333333334,12.605042016806722,11.758118701007838,51.11510989667879,71.42967572208183,0.1997267731666873,5.181680437313145,0.4114639930175899
15.127206802368164,7.205333333333333,13.88888888888889,9.300265721877768,45.60709579671138,71.73253132177564,0.1877814247430093,4.785735059916027,0.487186146276928
17.320941925048828,6.625333333333334,13.88888888888889,7.882882882882884,49.32573718922371,70.97514369509221,0.1399787555471735,5.984654963483565,0.2187743619453876
15.360681533813477,8.425333333333333,13.636363636363637,7.603186097031137,47.24736660885832,68.61802584263208,0.2068018975210092,3.877540646505896,0.6129453035108079
14.807202339172363,11.024,13.513513513513514,9.519492293744332,45.4225678189723,67.68716690931772,0.3758182920868095,6.772506375610047,0.3011996425711454
15.739025115966797,12.64,13.513513513513514,9.519492293744332,48.07569909129828,67.72875940385393,0.2602229901577457,6.055189086465113,0.3871332572506995
15.7124662399292,11.965333333333334,13.513513513513514,7.972665148063782,45.60676010636354,67.85484373948336,0.2438952044279065,5.675360961195933,0.3690592456583567
15.827292442321776,10.669333333333332,13.513513513513514,6.840390879478828,48.831417428414085,67.77770417082704,0.0834916464178221,3.8293878905333054,0.4103848740336906
14.753790855407717,10.314666666666668,13.513513513513514,8.728179551122194,46.23572588591948,67.34182290626171,0.1331039200754582,4.233778555515215,0.3898073763311526
15.018810272216797,11.522666666666666,13.452914798206278,9.641873278236911,46.68387729187924,67.09751586083841,0.1492856584878752,4.880328440274381,0.4772931597114657
15.178888320922852,13.02,13.513513513513514,9.528130671506354,46.81009645812351,67.64254578310802,0.1373388841054863,4.710552246567144,0.6283997095269939
15.792914390563965,13.849333333333334,13.513513513513514,8.203125,45.64173777374205,68.09541076626331,0.1396646212451163,4.865553296100939,0.6550035800233042
17.002330780029297,13.428,13.636363636363637,7.373595505617978,54.83378921900819,69.96989247514587,0.1404624441222643,4.128353396560244,0.8634822403503309
13.43830680847168,12.56,13.636363636363637,9.162303664921463,62.96180818258282,71.89948221791153,0.1139295251427859,4.3259979266172826,0.6984836621777518
14.100729942321776,11.578666666666669,13.636363636363637,7.853403141361256,70.53253252224806,71.54586267369312,0.0884848815455308,3.838234813707915,0.7792255058668212
13.143940925598145,10.942666666666666,9.554140127388536,7.487520798668885,74.94012216164133,69.32065399879694,0.0871638650099759,3.670911012943843,0.7942651456080433
12.11762237548828,10.609333333333334,9.554140127388536,6.960556844547564,58.962054222758,67.00675307540477,0.1106751907726083,4.039005232562464,0.8009853831687478
12.004157066345217,8.329333333333333,9.77198697068404,6.917755572636433,69.16850837876815,65.10618178247302,0.1426181739849973,4.521026724643916,0.8140405879785876
11.703359603881836,9.597333333333331,9.966777408637874,7.306889352818372,60.984406470954376,66.72364649405914,0.1692184902560434,3.780468549752783,0.670449454972519
11.916363716125488,10.142666666666669,10.344827586206897,8.133230054221535,57.25577251111012,67.0545266358551,0.2501809213802962,5.546490226085293,0.3138415019479384
11.637442588806152,9.589333333333334,9.615384615384617,7.960576194086429,61.014717967970576,66.9480433754006,0.1784670990076305,4.4138804193647925,0.7166155685270628
12.81741428375244,8.550666666666666,9.615384615384617,7.675438596491229,59.397101125598034,66.00271164708833,0.1415833252926589,4.038725656811812,0.9176726230896856
19.312782287597656,7.674666666666667,13.27433628318584,7.575757575757576,56.72686186437986,65.85790041978537,0.0769188686693927,3.818113688138774,0.9756866743367252
19.88253593444824,9.590666666666667,13.452914798206278,7.575757575757576,52.20922015063872,65.82311039289264,0.0827287932982134,3.9303527979290696,0.9687166478335608
16.26858901977539,12.296,14.92537313432836,8.20419325432999,45.299035126603584,67.23408655846968,0.0791413119884889,3.744073881678269,0.955659997330254
17.26329231262207,14.916,16.483516483516482,9.453781512605042,43.51892179293352,68.08570092042942,0.1367207731278433,5.578180064740772,0.5589719894003469
16.412979125976562,15.166666666666666,15.228426395939088,9.453781512605042,43.550456141733314,68.10198643695288,0.1085516550177099,4.825846437998165,0.579376705185436
18.43048095703125,15.914666666666667,16.853932584269664,6.944444444444445,40.60191096591887,68.19677996860214,0.1235670648639962,4.700268465495762,0.5310174360443017
17.338199615478516,17.074666666666666,17.045454545454547,6.849315068493151,40.082164156979424,68.30131708649584,0.1070359137151607,4.647276127377021,0.7192284385191571
17.697463989257812,18.348,17.045454545454547,8.249312557286892,37.10131329937834,69.2365592917251,0.1300234242392434,4.51170459947549,0.7258138805850088
19.034595489501957,16.992,17.647058823529413,8.536585365853659,45.24372865574102,71.35759566457278,0.1090628742654013,4.538704772092047,0.7815682721653895
17.029014587402344,14.498666666666669,19.23076923076923,8.326724821570183,51.8680075565433,70.52939750674703,0.1300903966311981,3.6124684451382936,0.9014685253686724
21.876094818115234,13.650666666666666,21.8978102189781,7.9908675799086755,56.58168155609698,69.89917463626416,0.144249929087137,4.098694181623863,0.9029653004977906
18.913349151611328,13.076,19.35483870967742,8.853288364249579,41.66226871530733,67.08528713911238,0.1610022383972606,4.4548447327844,0.9150070013273042
21.054473876953125,25.928,22.727272727272727,7.805724197745014,35.71894289644497,68.14881426350354,0.1005224627651183,4.204619654708017,0.8749456058393636
17.283123016357422,15.534666666666666,22.727272727272727,9.278350515463918,38.29200786417945,68.29691126414565,0.0689451027433977,3.673388717980017,0.90114480784064
15.61003589630127,16.230666666666668,17.341040462427745,10.302197802197805,34.59187492395069,68.67962622873506,0.0701955819415601,3.554335325273252,0.9263127152752986
18.084964752197266,16.541333333333334,17.24137931034483,8.84433962264151,36.99522011139201,69.20512103552944,0.0886837708871979,4.298146184709166,0.8183288362718985
18.29569435119629,16.386666666666667,17.441860465116278,7.747933884297521,43.44657155048183,69.31435877204046,0.1430676552729667,4.829337715830661,0.7440383885481058
18.46817779541016,16.196,17.857142857142858,7.747933884297521,45.52623590487619,69.04628649020239,0.2419803111669442,4.188357585897764,0.61256632721836
17.942434310913086,16.305333333333333,17.54385964912281,8.498583569405099,47.50467067447779,69.46014499792932,0.1513617017837615,4.383662644952874,0.5934512072567635
18.34685516357422,16.057333333333332,17.54385964912281,10.152284263959393,49.86590908715901,69.50219159117427,0.1739789257091775,3.993412763033484,0.4070473123605061
16.761533737182617,14.786666666666669,17.441860465116278,10.901162790697676,49.1304321803626,70.11342393720682,0.1494593161056261,3.4508628231727974,0.5526815853952154
16.30705451965332,12.933333333333334,17.045454545454547,10.192525481313703,51.20226238493528,69.48507815703132,0.1389058848950417,3.670861488971932,0.6147591373587351
13.463079452514648,11.757333333333332,14.423076923076923,9.70873786407767,52.66067904988785,69.54072481451033,0.081216845528447,3.8608091686429096,0.8089965819193943
13.334283828735352,12.402666666666669,13.88888888888889,9.70873786407767,60.88601123211503,69.09758121453348,0.0683061822295651,3.4901435507840786,0.8004484859209652
13.10932159423828,13.338666666666668,13.88888888888889,11.278195488721805,60.24374764509791,69.54473586028868,0.0700383257173007,3.846279994744882,0.779920675296968
12.802762985229492,13.756,13.88888888888889,9.750812567713975,69.350154875922,71.48406214390468,0.0815722893265328,3.779868916296912,0.6853963333147197
15.05465030670166,12.365333333333334,13.88888888888889,8.325624421831638,67.33812814069533,71.48293453044501,0.1120465876098588,4.1019602245844204,0.7804245494773334
13.58018970489502,11.096,12.76595744680851,8.325624421831638,64.3073010057315,71.2308780347827,0.1182632289308874,4.255194337575993,0.7106144570734967
12.815702438354492,9.932,10.033444816053512,6.267409470752089,53.68301659652047,69.17217082839215,0.1095224110430435,4.368214390426183,0.8631939441686683
9.999524116516112,8.932,10.135135135135137,5.948446794448117,57.86578135585116,69.58992532991614,0.0915380860314127,3.7388631863913018,0.9254363815512684
10.112671852111816,7.52,10.1010101010101,5.5762081784386615,50.42889800468378,69.12733450923437,0.0730855074871483,3.516146154047588,0.9406570835940404
16.19098472595215,5.588,10.676156583629894,6.017191977077364,41.07946158731581,69.53351930985455,0.0814494818046541,4.085074911813732,0.8150565799509615
14.942718505859377,4.588,10.676156583629894,6.017191977077364,56.97355457077934,71.03809852466146,0.0764252777174905,3.900828069742694,0.8057432660831149
13.801737785339355,8.208,12.244897959183673,6.229235880398671,47.32911358921447,72.1381450282543,0.1161925315223165,4.725461569475022,0.6066066853867642
12.709599494934082,9.0,12.244897959183673,8.226691042047532,52.49592086323744,74.67210202797065,0.1577899151434206,3.7981645636340415,0.5396073592892189
12.512577056884766,7.754666666666667,12.244897959183673,7.18849840255591,82.32487241544779,72.13857813248511,0.1872940243687844,4.348209879836891,0.5718404239427836
15.108428001403809,7.944,12.76595744680851,8.764607679465776,94.2066423508466,68.80296148381346,0.2260930876947085,5.674594279773676,0.463659691091299
14.148354530334473,9.745333333333331,12.987012987012989,9.45094509450945,53.52885467171456,65.29181286270698,0.2424587442694941,5.01194520454311,0.6065210989526387
13.288097381591797,12.013333333333334,13.333333333333334,11.589403973509937,63.217875225769895,67.34294401249646,0.2025311924895971,4.433322984017019,0.460457339725952
15.591070175170898,12.097333333333331,13.636363636363637,15.129682997118156,63.47574944447135,70.27908399131962,0.3225770614902818,7.300489297310086,0.3660906283901501
16.375917434692383,9.485333333333331,14.354066985645932,16.69316375198728,47.04246944954615,72.74402386933906,0.3252515001937636,6.970344427811253,0.4026085299635744
16.45528221130371,8.549333333333333,14.354066985645932,16.03053435114504,69.20549191645917,70.53857375303389,0.3315037854055204,6.98911357525752,0.4861485996005736
15.944384574890137,9.052,14.354066985645932,17.412935323383085,67.12438487890681,69.27066990994948,0.1935827580696593,6.172443821113202,0.5826305780257158
15.141436576843262,9.638666666666667,13.27433628318584,14.603616133518775,66.65554594487034,67.22181230278602,0.1902965265490051,6.013598335128076,0.4561373759273186
14.884716033935549,9.037333333333333,13.27433628318584,13.224181360201513,62.897510437165,67.97371876910891,0.1916448668837212,5.347395351425372,0.3274761664214649
17.999189376831055,9.090666666666667,14.423076923076923,13.65409622886866,52.35111145601417,66.66084620174291,0.2166376909070023,5.3266542277649584,0.2904450304488176
13.037919044494627,9.762666666666666,13.215859030837004,14.056224899598394,55.22955652014083,66.95140428584665,0.1941484132482781,4.315358172894454,0.3916009681028653
13.22264003753662,10.377333333333333,13.043478260869565,10.521042084168336,58.76038863664629,67.68720051827546,0.1193861555445436,4.254910639511321,0.5860526054765028
14.896660804748535,10.789333333333332,13.043478260869565,13.392857142857142,59.68553643278396,67.73869714586235,0.3494705010198427,5.895613580369978,0.3057304609791164
17.44559097290039,10.434666666666669,12.195121951219512,21.69421487603305,51.67549413427796,66.9702801071581,0.2162614611925253,6.47832866900148,0.2214355693345728
14.753405570983888,9.193333333333332,12.195121951219512,21.69421487603305,47.39111855963058,67.80142329930476,0.1608367707911259,4.932431205559863,0.5870113239105945
17.608503341674805,8.333333333333334,12.295081967213116,19.23076923076923,44.9903725192279,67.55844241922236,0.1196943897664763,5.124723060339934,0.6215964083126333
18.51289749145508,8.545333333333334,11.538461538461538,13.981358189081224,44.07889467148096,68.81256802076052,0.078609420349216,5.746249356282787,0.8144155932200593
13.060909271240234,9.369333333333334,11.538461538461538,13.65409622886866,73.8525860581873,69.99910626094591,0.1981441133143356,5.443695532290917,0.5322359273879896
15.37814235687256,8.369333333333334,11.538461538461538,22.340425531914896,62.7244950202057,73.27349955303472,0.2657874959911582,5.230926856194085,0.5795970730524405
18.43287849426269,10.02,11.627906976744184,12.946979038224416,58.41172787410888,69.95266646931219,0.1267994250383489,3.9559249359927673,0.7304540364024622
22.145496368408203,8.32,11.627906976744184,12.31190150478796,42.236018872459184,71.69282580335502,0.1595814858762242,3.908812201576391,0.6472010063421854
16.43767738342285,11.172,8.875739644970414,26.239067055393587,76.2976180860502,68.35191428870971,0.2189824876590158,5.808718370407224,0.2894989305413858
21.290285110473636,13.524,13.157894736842104,19.16058394160584,69.30716316026653,66.94129979295212,0.2711638178970719,5.707936057165863,0.1578705497775776
13.567749977111816,14.453333333333331,13.392857142857142,18.442622950819672,40.96025810273018,66.7182132330447,0.0777670805722098,3.738096582746424,0.1691520472248748
13.03775405883789,14.268,13.513513513513514,14.19558359621451,42.806600337307685,66.81917551832741,0.1523498748937421,4.13083074437735,0.3855856855650168
15.80709171295166,14.261333333333331,13.574660633484164,10.273972602739724,43.652592006138704,67.22606855471396,0.2056485197393121,4.139842684374944,0.5249631417221036
16.10387420654297,14.217333333333332,13.574660633484164,10.273972602739724,45.79777654133165,67.64044062360458,0.2245704339256664,4.506756330641914,0.3032490660141975
15.854798316955566,14.217333333333332,13.574660633484164,9.0,43.71758185148693,67.89032612421782,0.2246566271485576,5.967047041849358,0.1211840008729807
23.109663009643555,13.956,13.452914798206278,8.064516129032258,41.4225681351836,68.46857041409213,0.1090114521083054,4.169745195838475,0.6039179369910008
24.563865661621094,13.761333333333331,12.448132780082988,8.064516129032258,45.13214132021707,67.64153402268668,0.0970692882085384,3.706800785519818,0.7212702665334512
19.435609817504883,13.428,11.278195488721805,8.907363420427552,49.50482140580997,67.19518999705123,0.0441821643216461,3.913408848601256,0.8417647565932243
19.90232276916504,13.296,13.333333333333334,8.907363420427552,49.081856348871526,66.71633724701488,0.0654073618291484,3.538575033545946,0.810168128044423
11.184647560119627,13.350666666666667,13.27433628318584,7.853403141361256,50.39196110163829,66.85505728714736,0.083908377689821,3.568187421384934,0.8970995337372735
12.589351654052734,13.169333333333332,13.27433628318584,7.908611599297012,55.51379991323692,66.99824309356845,0.0909131528156222,3.7239560358238495,0.935356923004136
13.230727195739746,12.634666666666666,13.157894736842104,8.02139037433155,57.73529793255836,67.28646349763368,0.0884457163806983,4.224212135185325,0.9375129242017114
14.57877254486084,12.152,11.811023622047244,8.159564823209429,57.66911140963196,67.39437248672594,0.0701133114915739,4.009671600431131,0.8807156681692964
14.36123752593994,12.077333333333334,11.811023622047244,7.425742574257426,65.8746562343164,68.52800212660019,0.174961279722651,3.999510849277997,0.7915389682595564
10.028428077697754,12.410666666666666,12.195121951219512,8.96414342629482,82.1637293613339,66.90957457988586,0.2093716301804992,4.389617147432799,0.5908683838857395
11.320218086242676,11.744,12.195121951219512,8.96414342629482,85.4104065954654,67.73527753580794,0.2896183388389411,5.346960661093928,0.3848686711516043
15.56348991394043,10.661333333333332,11.764705882352942,8.96414342629482,79.27146582491584,68.89552453934617,0.0946764563416775,4.047813825465815,0.8378770396577937
17.77617073059082,9.934666666666669,13.452914798206278,8.547008547008547,61.2357737679417,69.92968199105366,0.051966452577406,3.5061715171704866,0.8587893575602716
14.000422477722168,11.188,13.392857142857142,11.664074650077762,59.99951391467359,69.72665577253618,0.1677426374854651,6.9214847361122365,0.5301615498816321
16.190811157226562,11.854666666666668,13.392857142857142,32.846715328467155,48.90380488781171,67.88034647657493,0.2322031576061488,6.537172194468004,0.3014816289433136
25.94071388244629,12.36,17.54385964912281,13.618677042801558,73.76070592337474,68.51735739676357,0.2180560656418204,6.278261505944558,0.2136454322372003
20.577533721923828,13.653333333333334,17.441860465116278,11.437908496732026,65.57857134069693,69.1774669333564,0.293481301959283,4.508949872880077,0.7183372262874929
20.359861373901367,13.858666666666666,17.045454545454547,10.903426791277258,40.19223287704768,69.49909279406948,0.1104212524823858,4.742178295639111,0.8727611467142924
18.01595497131348,13.602666666666666,15.384615384615383,10.406342913776015,41.20221661705614,68.77002852322123,0.1052584661213962,4.114846089323307,0.8519519667744373
15.658821105957031,13.290666666666668,16.853932584269664,10.51051051051051,41.33349871399144,68.3168045363286,0.1919206825997323,3.826419727656614,0.7322787476355648
17.100055694580078,13.462666666666667,13.953488372093023,11.302475780409042,40.32505798605211,68.71320961943596,0.2462452353381416,7.030209300459406,0.2707613893359847
17.082765579223633,13.096,14.018691588785046,15.578635014836795,41.13566940216232,69.32971370057743,0.2299608330068784,6.568601092681536,0.3982594038837398
15.730290412902832,12.653333333333334,14.018691588785046,15.486725663716811,37.11298207947971,69.95044724871265,0.1892361043087708,5.518787977119114,0.5901100142286639
16.3641300201416,12.717333333333332,14.018691588785046,14.705882352941176,37.5331047892179,69.52375048757732,0.065264068161241,4.018191745340978,0.8586145986973791
16.325532913208008,13.852,13.761467889908255,14.705882352941176,38.9169869748002,68.82634794825825,0.0692487944060383,4.11730615364897,0.8624234443961197
15.581615447998049,14.852,13.953488372093023,14.705882352941176,38.76048286685581,68.98207182957036,0.0857171389472847,3.873976011339514,0.8679456155169375
13.843928337097168,15.0,15.463917525773196,11.658031088082902,39.06870122896161,68.97654165496944,0.1078344432829414,3.821139572595741,0.8366141832797096
16.875732421875,14.226666666666668,14.018691588785046,9.92282249173098,43.882195827261135,70.2068502421161,0.2031377422095544,4.8262196816697,0.7229190815753967
16.204206466674805,12.610666666666669,13.88888888888889,9.803921568627452,52.09835066621552,69.89881244645049,0.1988292091636286,4.640846877093622,0.7578609288237973
12.966064453125,10.514666666666669,9.86842105263158,7.936507936507937,57.37091059176253,69.63265473166508,0.1628369809688675,3.840708446399888,0.8011873095864561
14.063361167907717,9.621333333333334,9.86842105263158,7.258064516129033,51.38128804732859,69.06739697225385,0.0854953079718581,3.512399760902583,0.8327710721277127
13.794827461242676,9.570666666666666,9.86842105263158,6.446991404011461,47.12611822046138,69.38474988853116,0.0828106972466304,3.5496311955652806,0.854446214967487
9.815131187438965,10.0,9.86842105263158,7.051712558764271,41.72816280877964,70.18763955536116,0.1134436540016614,3.959575715287047,0.8727820936956056
9.890785217285156,10.0,9.86842105263158,7.686676427525622,51.65181352571671,71.6001111799354,0.1048317067323256,4.234972641163832,0.9028200327820992
13.100655555725098,10.0,10.0,7.157464212678936,54.76966685732285,71.56181021312445,0.2958765884858491,5.032473611959597,0.7506093440254383
9.120919227600098,10.332,10.344827586206897,12.367491166077738,59.86903571064437,71.57184061122351,0.2969022953599379,6.540672453043169,0.5394656436652527
17.020160675048828,10.62,10.273972602739724,19.056261343012707,55.90422622389888,70.16658415738331,0.1823811590845512,5.914034867074091,0.5797492717532182
13.26497745513916,10.234666666666667,9.933774834437086,10.194174757281552,51.81386213340456,70.08029211026745,0.0826617776533783,3.980869504329157,0.6815479006199773
14.67853832244873,10.126666666666669,10.0,7.81831720029784,48.4176629787893,70.7548194182302,0.0999285415961346,3.941498896034025,0.8139010430794118
19.660268783569336,17.212,17.75147928994083,6.907137375287798,31.82325756373728,70.25058202321999,0.1358021299549341,5.15201954309113,0.7753514434751252
18.27736473083496,20.157333333333334,17.857142857142858,7.142857142857143,32.36357039597806,70.57620045125657,0.0745351479585052,4.839966897263422,0.6303502532867988
15.592552185058594,20.21733333333333,17.964071856287426,7.331378299120235,29.782069436064457,71.22398380211173,0.0839133013414483,4.299882189197938,0.7722402997532635
12.012520790100098,20.11733333333333,18.072289156626507,7.331378299120235,30.99365199600531,71.23331500896039,0.0864778181105239,4.043203774240926,0.7571021912661874
15.482080459594728,19.729333333333333,17.857142857142858,7.082152974504249,47.04064378535478,72.66528382694705,0.0862489577980103,3.9496289284327895,0.7636959233980699
18.5837459564209,18.526666666666667,17.857142857142858,7.082152974504249,49.504545190228285,73.61485264804502,0.0991885838500743,4.548713620124626,0.7063286177591281
18.59565734863281,16.878666666666668,17.647058823529413,6.938020351526365,49.32941619730769,73.46149157379672,0.1106990439478859,4.202092987069594,0.7404784060455053
15.805914878845217,15.941333333333333,18.29268292682927,6.550218340611353,37.45380549351808,71.6736555153191,0.1215788978841801,4.044157982931522,0.7741679927684647
12.138219833374023,16.453333333333333,18.181818181818183,5.829015544041451,28.78499303341299,70.91098494481403,0.1849136600400479,4.17986346671624,0.8079613642834634
